"","V1","DateTime","site","flow"
"4816",4816,"2019-10-27 19:00:00","LW",10.32
"4817",4817,"2019-10-27 20:00:00","LW",10.32
"4818",4818,"2019-10-27 21:00:00","LW",10.32
"4819",4819,"2019-10-27 22:00:00","LW",10.32
"4820",4820,"2019-10-27 23:00:00","LW",10.32
"4821",4821,"2019-10-28 00:00:00","LW",10.34
"4822",4822,"2019-10-28 01:00:00","LW",10.34
"4823",4823,"2019-10-28 02:00:00","LW",10.34
"4824",4824,"2019-10-28 03:00:00","LW",10.34
"4825",4825,"2019-10-28 04:00:00","LW",10.34
"4826",4826,"2019-10-28 05:00:00","LW",10.34
"4827",4827,"2019-10-28 06:00:00","LW",10.34
"4828",4828,"2019-10-28 07:00:00","LW",10.34
"4829",4829,"2019-10-28 08:00:00","LW",10.34
"4830",4830,"2019-10-28 09:00:00","LW",10.34
"4831",4831,"2019-10-28 10:00:00","LW",10.34
"4832",4832,"2019-10-28 11:00:00","LW",10.34
"4833",4833,"2019-10-28 12:00:00","LW",10.34
"4834",4834,"2019-10-28 13:00:00","LW",10.34
"4835",4835,"2019-10-28 14:00:00","LW",10.34
"4836",4836,"2019-10-28 15:00:00","LW",10.34
"4837",4837,"2019-10-28 16:00:00","LW",10.34
"4838",4838,"2019-10-28 17:00:00","LW",10.34
"4839",4839,"2019-10-28 18:00:00","LW",10.34
"4840",4840,"2019-10-28 19:00:00","LW",10.34
"4841",4841,"2019-10-28 20:00:00","LW",10.34
"4842",4842,"2019-10-28 21:00:00","LW",10.34
"4843",4843,"2019-10-28 22:00:00","LW",10.34
"4844",4844,"2019-10-28 23:00:00","LW",10.34
"4845",4845,"2019-10-29 00:00:00","LW",9.84
"4846",4846,"2019-10-29 01:00:00","LW",9.84
"4847",4847,"2019-10-29 02:00:00","LW",9.84
"4848",4848,"2019-10-29 03:00:00","LW",9.84
"4849",4849,"2019-10-29 04:00:00","LW",9.84
"4850",4850,"2019-10-29 05:00:00","LW",9.84
"4851",4851,"2019-10-29 06:00:00","LW",9.84
"4852",4852,"2019-10-29 07:00:00","LW",9.84
"4853",4853,"2019-10-29 08:00:00","LW",9.84
"4854",4854,"2019-10-29 09:00:00","LW",9.84
"4855",4855,"2019-10-29 10:00:00","LW",9.84
"4856",4856,"2019-10-29 11:00:00","LW",9.84
"4857",4857,"2019-10-29 12:00:00","LW",9.84
"4858",4858,"2019-10-29 13:00:00","LW",9.84
"4859",4859,"2019-10-29 14:00:00","LW",9.84
"4860",4860,"2019-10-29 15:00:00","LW",9.84
"4861",4861,"2019-10-29 16:00:00","LW",9.84
"4862",4862,"2019-10-29 17:00:00","LW",9.84
"4863",4863,"2019-10-29 18:00:00","LW",9.84
"4864",4864,"2019-10-29 19:00:00","LW",9.84
"4865",4865,"2019-10-29 20:00:00","LW",9.84
"4866",4866,"2019-10-29 21:00:00","LW",9.84
"4867",4867,"2019-10-29 22:00:00","LW",9.84
"4868",4868,"2019-10-29 23:00:00","LW",9.84
"4869",4869,"2019-10-30 00:00:00","LW",9.58
"4870",4870,"2019-10-30 01:00:00","LW",9.58
"4871",4871,"2019-10-30 02:00:00","LW",9.58
"4872",4872,"2019-10-30 03:00:00","LW",9.58
"4873",4873,"2019-10-30 04:00:00","LW",9.58
"4874",4874,"2019-10-30 05:00:00","LW",9.58
"4875",4875,"2019-10-30 06:00:00","LW",9.58
"4876",4876,"2019-10-30 07:00:00","LW",9.58
"4877",4877,"2019-10-30 08:00:00","LW",9.58
"4878",4878,"2019-10-30 09:00:00","LW",9.58
"4879",4879,"2019-10-30 10:00:00","LW",9.58
"4880",4880,"2019-10-30 11:00:00","LW",9.58
"4881",4881,"2019-10-30 12:00:00","LW",9.58
"4882",4882,"2019-10-30 13:00:00","LW",9.58
"4883",4883,"2019-10-30 14:00:00","LW",9.58
"4884",4884,"2019-10-30 15:00:00","LW",9.58
"4885",4885,"2019-10-30 16:00:00","LW",9.58
"4886",4886,"2019-10-30 17:00:00","LW",9.58
"4887",4887,"2019-10-30 18:00:00","LW",9.58
"4888",4888,"2019-10-30 19:00:00","LW",9.58
"4889",4889,"2019-10-30 20:00:00","LW",9.58
"4890",4890,"2019-10-30 21:00:00","LW",9.58
"4891",4891,"2019-10-30 22:00:00","LW",9.58
"4892",4892,"2019-10-30 23:00:00","LW",9.58
"4893",4893,"2019-10-31 00:00:00","LW",9.99
"4894",4894,"2019-10-31 01:00:00","LW",9.99
"4895",4895,"2019-10-31 02:00:00","LW",9.99
"4896",4896,"2019-10-31 03:00:00","LW",9.99
"4897",4897,"2019-10-31 04:00:00","LW",9.99
"4898",4898,"2019-10-31 05:00:00","LW",9.99
"4899",4899,"2019-10-31 06:00:00","LW",9.99
"4900",4900,"2019-10-31 07:00:00","LW",9.99
"4901",4901,"2019-10-31 08:00:00","LW",9.99
"4902",4902,"2019-10-31 09:00:00","LW",9.99
"4903",4903,"2019-10-31 10:00:00","LW",9.99
"4904",4904,"2019-10-31 11:00:00","LW",9.99
"4905",4905,"2019-10-31 12:00:00","LW",9.99
"4906",4906,"2019-10-31 13:00:00","LW",9.99
"4907",4907,"2019-10-31 14:00:00","LW",9.99
"4908",4908,"2019-10-31 15:00:00","LW",9.99
"4909",4909,"2019-10-31 16:00:00","LW",9.99
"4910",4910,"2019-10-31 17:00:00","LW",9.99
"4911",4911,"2019-10-31 18:00:00","LW",9.99
"4912",4912,"2019-10-31 19:00:00","LW",9.99
"4913",4913,"2019-10-31 20:00:00","LW",9.99
"4914",4914,"2019-10-31 21:00:00","LW",9.99
"4915",4915,"2019-10-31 22:00:00","LW",9.99
"4916",4916,"2019-10-31 23:00:00","LW",9.99
"4917",4917,"2019-11-01 00:00:00","LW",8.3
"4918",4918,"2019-11-01 01:00:00","LW",8.3
"4919",4919,"2019-11-01 02:00:00","LW",8.3
"4920",4920,"2019-11-01 03:00:00","LW",8.3
"4921",4921,"2019-11-01 04:00:00","LW",8.3
"4922",4922,"2019-11-01 05:00:00","LW",8.3
"4923",4923,"2019-11-01 06:00:00","LW",8.3
"4924",4924,"2019-11-01 07:00:00","LW",8.3
"4925",4925,"2019-11-01 08:00:00","LW",8.3
"4926",4926,"2019-11-01 09:00:00","LW",8.3
"4927",4927,"2019-11-01 10:00:00","LW",8.3
"4928",4928,"2019-11-01 11:00:00","LW",8.3
"4929",4929,"2019-11-01 12:00:00","LW",8.3
"4930",4930,"2019-11-01 13:00:00","LW",8.3
"4931",4931,"2019-11-01 14:00:00","LW",8.3
"4932",4932,"2019-11-01 15:00:00","LW",8.3
"4933",4933,"2019-11-01 16:00:00","LW",8.3
"4934",4934,"2019-11-01 17:00:00","LW",8.3
"4935",4935,"2019-11-01 18:00:00","LW",8.3
"4936",4936,"2019-11-01 19:00:00","LW",8.3
"4937",4937,"2019-11-01 20:00:00","LW",8.3
"4938",4938,"2019-11-01 21:00:00","LW",8.3
"4939",4939,"2019-11-01 22:00:00","LW",8.3
"4940",4940,"2019-11-01 23:00:00","LW",8.3
"4941",4941,"2019-11-02 00:00:00","LW",8.62
"4942",4942,"2019-11-02 01:00:00","LW",8.62
"4943",4943,"2019-11-02 02:00:00","LW",8.62
"4944",4944,"2019-11-02 03:00:00","LW",8.62
"4945",4945,"2019-11-02 04:00:00","LW",8.62
"4946",4946,"2019-11-02 05:00:00","LW",8.62
"4947",4947,"2019-11-02 06:00:00","LW",8.62
"4948",4948,"2019-11-02 07:00:00","LW",8.62
"4949",4949,"2019-11-02 08:00:00","LW",8.62
"4950",4950,"2019-11-02 09:00:00","LW",8.62
"4951",4951,"2019-11-02 10:00:00","LW",8.62
"4952",4952,"2019-11-02 11:00:00","LW",8.62
"4953",4953,"2019-11-02 12:00:00","LW",8.62
"4954",4954,"2019-11-02 13:00:00","LW",8.62
"4955",4955,"2019-11-02 14:00:00","LW",8.62
"4956",4956,"2019-11-02 15:00:00","LW",8.62
"4957",4957,"2019-11-02 16:00:00","LW",8.62
"4958",4958,"2019-11-02 17:00:00","LW",8.62
"4959",4959,"2019-11-02 18:00:00","LW",8.62
"4960",4960,"2019-11-02 19:00:00","LW",8.62
"4961",4961,"2019-11-02 20:00:00","LW",8.62
"4962",4962,"2019-11-02 21:00:00","LW",8.62
"4963",4963,"2019-11-02 22:00:00","LW",8.62
"4964",4964,"2019-11-02 23:00:00","LW",8.62
"4965",4965,"2019-11-03 00:00:00","LW",9.04
"4966",4966,"2019-11-03 01:00:00","LW",9.04
"4967",4967,"2019-11-03 02:00:00","LW",9.04
"4968",4968,"2019-11-03 03:00:00","LW",9.04
"4969",4969,"2019-11-03 04:00:00","LW",9.04
"4970",4970,"2019-11-03 05:00:00","LW",9.04
"4971",4971,"2019-11-03 06:00:00","LW",9.04
"4972",4972,"2019-11-03 07:00:00","LW",9.04
"4973",4973,"2019-11-03 08:00:00","LW",9.04
"4974",4974,"2019-11-03 09:00:00","LW",9.04
"4975",4975,"2019-11-03 10:00:00","LW",9.04
"4976",4976,"2019-11-03 11:00:00","LW",9.04
"4977",4977,"2019-11-03 12:00:00","LW",9.04
"4978",4978,"2019-11-03 13:00:00","LW",9.04
"4979",4979,"2019-11-03 14:00:00","LW",9.04
"4980",4980,"2019-11-03 15:00:00","LW",9.04
"4981",4981,"2019-11-03 16:00:00","LW",9.04
"4982",4982,"2019-11-03 17:00:00","LW",9.04
"4983",4983,"2019-11-03 18:00:00","LW",9.04
"4984",4984,"2019-11-03 19:00:00","LW",9.04
"4985",4985,"2019-11-03 20:00:00","LW",9.04
"4986",4986,"2019-11-03 21:00:00","LW",9.04
"4987",4987,"2019-11-03 22:00:00","LW",9.04
"4988",4988,"2019-11-04 00:00:00","LW",9.12
"4989",4989,"2019-11-04 01:00:00","LW",9.12
"4990",4990,"2019-11-04 02:00:00","LW",9.12
"4991",4991,"2019-11-04 03:00:00","LW",9.12
"4992",4992,"2019-11-04 04:00:00","LW",9.12
"4993",4993,"2019-11-04 05:00:00","LW",9.12
"4994",4994,"2019-11-04 06:00:00","LW",9.12
"4995",4995,"2019-11-04 07:00:00","LW",9.12
"4996",4996,"2019-11-04 08:00:00","LW",9.12
"4997",4997,"2019-11-04 09:00:00","LW",9.12
"4998",4998,"2019-11-04 10:00:00","LW",9.12
"4999",4999,"2019-11-04 11:00:00","LW",9.12
"5000",5000,"2019-11-04 12:00:00","LW",9.12
"5001",5001,"2019-11-04 13:00:00","LW",9.12
"5002",5002,"2019-11-04 14:00:00","LW",9.12
"5003",5003,"2019-11-04 15:00:00","LW",9.12
"5004",5004,"2019-11-04 16:00:00","LW",9.12
"5005",5005,"2019-11-04 17:00:00","LW",9.12
"5006",5006,"2019-11-04 18:00:00","LW",9.12
"5007",5007,"2019-11-04 19:00:00","LW",9.12
"5008",5008,"2019-11-04 20:00:00","LW",9.12
"5009",5009,"2019-11-04 21:00:00","LW",9.12
"5010",5010,"2019-11-04 22:00:00","LW",9.12
"5011",5011,"2019-11-04 23:00:00","LW",9.12
"5012",5012,"2019-11-05 00:00:00","LW",9.26
"5013",5013,"2019-11-05 01:00:00","LW",9.26
"5014",5014,"2019-11-05 02:00:00","LW",9.26
"5015",5015,"2019-11-05 03:00:00","LW",9.26
"5016",5016,"2019-11-05 04:00:00","LW",9.26
"5017",5017,"2019-11-05 05:00:00","LW",9.26
"5018",5018,"2019-11-05 06:00:00","LW",9.26
"5019",5019,"2019-11-05 07:00:00","LW",9.26
"5020",5020,"2019-11-05 08:00:00","LW",9.26
"5021",5021,"2019-11-05 09:00:00","LW",9.26
"5022",5022,"2019-11-05 10:00:00","LW",9.26
"5023",5023,"2019-11-05 11:00:00","LW",9.26
"5024",5024,"2019-11-05 12:00:00","LW",9.26
"5025",5025,"2019-11-05 13:00:00","LW",9.26
"5026",5026,"2019-11-05 14:00:00","LW",9.26
"5027",5027,"2019-11-05 15:00:00","LW",9.26
"5028",5028,"2019-11-05 16:00:00","LW",9.26
"5029",5029,"2019-11-05 17:00:00","LW",9.26
"5030",5030,"2019-11-05 18:00:00","LW",9.26
"5031",5031,"2019-11-05 19:00:00","LW",9.26
"5032",5032,"2019-11-05 20:00:00","LW",9.26
"5033",5033,"2019-11-05 21:00:00","LW",9.26
"5034",5034,"2019-11-05 22:00:00","LW",9.26
"5035",5035,"2019-11-05 23:00:00","LW",9.26
"5036",5036,"2019-11-06 00:00:00","LW",9.24
"5037",5037,"2019-11-06 01:00:00","LW",9.24
"5038",5038,"2019-11-06 02:00:00","LW",9.24
"5039",5039,"2019-11-06 03:00:00","LW",9.24
"5040",5040,"2019-11-06 04:00:00","LW",9.24
"5041",5041,"2019-11-06 05:00:00","LW",9.24
"5042",5042,"2019-11-06 06:00:00","LW",9.24
"5043",5043,"2019-11-06 07:00:00","LW",9.24
"5044",5044,"2019-11-06 08:00:00","LW",9.24
"5045",5045,"2019-11-06 09:00:00","LW",9.24
"5046",5046,"2019-11-06 10:00:00","LW",9.24
"5047",5047,"2019-11-06 11:00:00","LW",9.24
"5048",5048,"2019-11-06 12:00:00","LW",9.24
"5049",5049,"2019-11-06 13:00:00","LW",9.24
"5050",5050,"2019-11-06 14:00:00","LW",9.24
"5051",5051,"2019-11-06 15:00:00","LW",9.24
"5052",5052,"2019-11-06 16:00:00","LW",9.24
"5053",5053,"2019-11-06 17:00:00","LW",9.24
"5054",5054,"2019-11-06 18:00:00","LW",9.24
"5055",5055,"2019-11-06 19:00:00","LW",9.24
"5056",5056,"2019-11-06 20:00:00","LW",9.24
"5057",5057,"2019-11-06 21:00:00","LW",9.24
"5058",5058,"2019-11-06 22:00:00","LW",9.24
"5059",5059,"2019-11-06 23:00:00","LW",9.24
"5060",5060,"2019-11-07 00:00:00","LW",9.11
"5061",5061,"2019-11-07 01:00:00","LW",9.11
"5062",5062,"2019-11-07 02:00:00","LW",9.11
"5063",5063,"2019-11-07 03:00:00","LW",9.11
"5064",5064,"2019-11-07 04:00:00","LW",9.11
"5065",5065,"2019-11-07 05:00:00","LW",9.11
"5066",5066,"2019-11-07 06:00:00","LW",9.11
"5067",5067,"2019-11-07 07:00:00","LW",9.11
"5068",5068,"2019-11-07 08:00:00","LW",9.11
"5069",5069,"2019-11-07 09:00:00","LW",9.11
"5070",5070,"2019-11-07 10:00:00","LW",9.11
"5071",5071,"2019-11-07 11:00:00","LW",9.11
"5072",5072,"2019-11-07 12:00:00","LW",9.11
"5073",5073,"2019-11-07 13:00:00","LW",9.11
"5074",5074,"2019-11-07 14:00:00","LW",9.11
"5075",5075,"2019-11-07 15:00:00","LW",9.11
"5076",5076,"2019-11-07 16:00:00","LW",9.11
"5077",5077,"2019-11-07 17:00:00","LW",9.11
"5078",5078,"2019-11-07 18:00:00","LW",9.11
"5079",5079,"2019-11-07 19:00:00","LW",9.11
"5080",5080,"2019-11-07 20:00:00","LW",9.11
"5081",5081,"2019-11-07 21:00:00","LW",9.11
"5082",5082,"2019-11-07 22:00:00","LW",9.11
"5083",5083,"2019-11-07 23:00:00","LW",9.11
"5084",5084,"2019-11-08 00:00:00","LW",9.01
"5085",5085,"2019-11-08 01:00:00","LW",9.01
"5086",5086,"2019-11-08 02:00:00","LW",9.01
"5087",5087,"2019-11-08 03:00:00","LW",9.01
"5088",5088,"2019-11-08 04:00:00","LW",9.01
"5089",5089,"2019-11-08 05:00:00","LW",9.01
"5090",5090,"2019-11-08 06:00:00","LW",9.01
"5091",5091,"2019-11-08 07:00:00","LW",9.01
"5092",5092,"2019-11-08 08:00:00","LW",9.01
"5093",5093,"2019-11-08 09:00:00","LW",9.01
"5094",5094,"2019-11-08 10:00:00","LW",9.01
"5095",5095,"2019-11-08 11:00:00","LW",9.01
"5096",5096,"2019-11-08 12:00:00","LW",9.01
"5097",5097,"2019-11-08 13:00:00","LW",9.01
"5098",5098,"2019-11-08 14:00:00","LW",9.01
"5099",5099,"2019-11-08 15:00:00","LW",9.01
"5100",5100,"2019-11-08 16:00:00","LW",9.01
"5101",5101,"2019-11-08 17:00:00","LW",9.01
"5102",5102,"2019-11-08 18:00:00","LW",9.01
"5103",5103,"2019-11-08 19:00:00","LW",9.01
"5104",5104,"2019-11-08 20:00:00","LW",9.01
"5105",5105,"2019-11-08 21:00:00","LW",9.01
"5106",5106,"2019-11-08 22:00:00","LW",9.01
"5107",5107,"2019-11-08 23:00:00","LW",9.01
"5108",5108,"2019-11-09 00:00:00","LW",9.08
"5109",5109,"2019-11-09 01:00:00","LW",9.08
"5110",5110,"2019-11-09 02:00:00","LW",9.08
"5111",5111,"2019-11-09 03:00:00","LW",9.08
"5112",5112,"2019-11-09 04:00:00","LW",9.08
"5113",5113,"2019-11-09 05:00:00","LW",9.08
"5114",5114,"2019-11-09 06:00:00","LW",9.08
"5115",5115,"2019-11-09 07:00:00","LW",9.08
"5116",5116,"2019-11-09 08:00:00","LW",9.08
"5117",5117,"2019-11-09 09:00:00","LW",9.08
"5118",5118,"2019-11-09 10:00:00","LW",9.08
"5119",5119,"2019-11-09 11:00:00","LW",9.08
"5120",5120,"2019-11-09 12:00:00","LW",9.08
"5121",5121,"2019-11-09 13:00:00","LW",9.08
"5122",5122,"2019-11-09 14:00:00","LW",9.08
"5123",5123,"2019-11-09 15:00:00","LW",9.08
"5124",5124,"2019-11-09 16:00:00","LW",9.08
"5125",5125,"2019-11-09 17:00:00","LW",9.08
"5126",5126,"2019-11-09 18:00:00","LW",9.08
"5127",5127,"2019-11-09 19:00:00","LW",9.08
"5128",5128,"2019-11-09 20:00:00","LW",9.08
"5129",5129,"2019-11-09 21:00:00","LW",9.08
"5130",5130,"2019-11-09 22:00:00","LW",9.08
"5131",5131,"2019-11-09 23:00:00","LW",9.08
"5132",5132,"2019-11-10 00:00:00","LW",9.29
"5133",5133,"2019-11-10 01:00:00","LW",9.29
"5134",5134,"2019-11-10 02:00:00","LW",9.29
"5135",5135,"2019-11-10 03:00:00","LW",9.29
"5136",5136,"2019-11-10 04:00:00","LW",9.29
"5137",5137,"2019-11-10 05:00:00","LW",9.29
"5138",5138,"2019-11-10 06:00:00","LW",9.29
"5139",5139,"2019-11-10 07:00:00","LW",9.29
"5140",5140,"2019-11-10 08:00:00","LW",9.29
"5141",5141,"2019-11-10 09:00:00","LW",9.29
"5142",5142,"2019-11-10 10:00:00","LW",9.29
"5143",5143,"2019-11-10 11:00:00","LW",9.29
"5144",5144,"2019-11-10 12:00:00","LW",9.29
"5145",5145,"2019-11-10 13:00:00","LW",9.29
"5146",5146,"2019-11-10 14:00:00","LW",9.29
"5147",5147,"2019-11-10 15:00:00","LW",9.29
"5148",5148,"2019-11-10 16:00:00","LW",9.29
"5149",5149,"2019-11-10 17:00:00","LW",9.29
"5150",5150,"2019-11-10 18:00:00","LW",9.29
"5151",5151,"2019-11-10 19:00:00","LW",9.29
"5152",5152,"2019-11-10 20:00:00","LW",9.29
"5153",5153,"2019-11-10 21:00:00","LW",9.29
"5154",5154,"2019-11-10 22:00:00","LW",9.29
"5155",5155,"2019-11-10 23:00:00","LW",9.29
"5156",5156,"2019-11-11 00:00:00","LW",8.82
"5157",5157,"2019-11-11 01:00:00","LW",8.82
"5158",5158,"2019-11-11 02:00:00","LW",8.82
"5159",5159,"2019-11-11 03:00:00","LW",8.82
"5160",5160,"2019-11-11 04:00:00","LW",8.82
"5161",5161,"2019-11-11 05:00:00","LW",8.82
"5162",5162,"2019-11-11 06:00:00","LW",8.82
"5163",5163,"2019-11-11 07:00:00","LW",8.82
"5164",5164,"2019-11-11 08:00:00","LW",8.82
"5165",5165,"2019-11-11 09:00:00","LW",8.82
"5166",5166,"2019-11-11 10:00:00","LW",8.82
"5167",5167,"2019-11-11 11:00:00","LW",8.82
"5168",5168,"2019-11-11 12:00:00","LW",8.82
"5169",5169,"2019-11-11 13:00:00","LW",8.82
"5170",5170,"2019-11-11 14:00:00","LW",8.82
"5171",5171,"2019-11-11 15:00:00","LW",8.82
"5172",5172,"2019-11-11 16:00:00","LW",8.82
"5173",5173,"2019-11-11 17:00:00","LW",8.82
"5174",5174,"2019-11-11 18:00:00","LW",8.82
"5175",5175,"2019-11-11 19:00:00","LW",8.82
"5176",5176,"2019-11-11 20:00:00","LW",8.82
"5177",5177,"2019-11-11 21:00:00","LW",8.82
"5178",5178,"2019-11-11 22:00:00","LW",8.82
"5179",5179,"2019-11-11 23:00:00","LW",8.82
"5180",5180,"2019-11-12 00:00:00","LW",7.91
"5181",5181,"2019-11-12 01:00:00","LW",7.91
"5182",5182,"2019-11-12 02:00:00","LW",7.91
"5183",5183,"2019-11-12 03:00:00","LW",7.91
"5184",5184,"2019-11-12 04:00:00","LW",7.91
"5185",5185,"2019-11-12 05:00:00","LW",7.91
"5186",5186,"2019-11-12 06:00:00","LW",7.91
"5187",5187,"2019-11-12 07:00:00","LW",7.91
"5188",5188,"2019-11-12 08:00:00","LW",7.91
"5189",5189,"2019-11-12 09:00:00","LW",7.91
"5190",5190,"2019-11-12 10:00:00","LW",7.91
"5191",5191,"2019-11-12 11:00:00","LW",7.91
"5192",5192,"2019-11-12 12:00:00","LW",7.91
"5193",5193,"2019-11-12 13:00:00","LW",7.91
"5194",5194,"2019-11-12 14:00:00","LW",7.91
"5195",5195,"2019-11-12 15:00:00","LW",7.91
"5196",5196,"2019-11-12 16:00:00","LW",7.91
"5197",5197,"2019-11-12 17:00:00","LW",7.91
"5198",5198,"2019-11-12 18:00:00","LW",7.91
"5199",5199,"2019-11-12 19:00:00","LW",7.91
"5200",5200,"2019-11-12 20:00:00","LW",7.91
"5201",5201,"2019-11-12 21:00:00","LW",7.91
"5202",5202,"2019-11-12 22:00:00","LW",7.91
"5203",5203,"2019-11-12 23:00:00","LW",7.91
"5204",5204,"2019-11-13 00:00:00","LW",7.96
"5205",5205,"2019-11-13 01:00:00","LW",7.96
"5206",5206,"2019-11-13 02:00:00","LW",7.96
"5207",5207,"2019-11-13 03:00:00","LW",7.96
"5208",5208,"2019-11-13 04:00:00","LW",7.96
"5209",5209,"2019-11-13 05:00:00","LW",7.96
"5210",5210,"2019-11-13 06:00:00","LW",7.96
"5211",5211,"2019-11-13 07:00:00","LW",7.96
"5212",5212,"2019-11-13 08:00:00","LW",7.96
"5213",5213,"2019-11-13 09:00:00","LW",7.96
"5214",5214,"2019-11-13 10:00:00","LW",7.96
"5215",5215,"2019-11-13 11:00:00","LW",7.96
"5216",5216,"2019-11-13 12:00:00","LW",7.96
"5217",5217,"2019-11-13 13:00:00","LW",7.96
"5218",5218,"2019-11-13 14:00:00","LW",7.96
"5219",5219,"2019-11-13 15:00:00","LW",7.96
"5220",5220,"2019-11-13 16:00:00","LW",7.96
"5221",5221,"2019-11-13 17:00:00","LW",7.96
"5222",5222,"2019-11-13 18:00:00","LW",7.96
"5223",5223,"2019-11-13 19:00:00","LW",7.96
"5224",5224,"2019-11-13 20:00:00","LW",7.96
"5225",5225,"2019-11-13 21:00:00","LW",7.96
"5226",5226,"2019-11-13 22:00:00","LW",7.96
"5227",5227,"2019-11-13 23:00:00","LW",7.96
"5228",5228,"2019-11-14 00:00:00","LW",8.19
"5229",5229,"2019-11-14 01:00:00","LW",8.19
"5230",5230,"2019-11-14 02:00:00","LW",8.19
"5231",5231,"2019-11-14 03:00:00","LW",8.19
"5232",5232,"2019-11-14 04:00:00","LW",8.19
"5233",5233,"2019-11-14 05:00:00","LW",8.19
"5234",5234,"2019-11-14 06:00:00","LW",8.19
"5235",5235,"2019-11-14 07:00:00","LW",8.19
"5236",5236,"2019-11-14 08:00:00","LW",8.19
"5237",5237,"2019-11-14 09:00:00","LW",8.19
"5238",5238,"2019-11-14 10:00:00","LW",8.19
"5239",5239,"2019-11-14 11:00:00","LW",8.19
"5240",5240,"2019-11-14 12:00:00","LW",8.19
"5241",5241,"2019-11-14 13:00:00","LW",8.19
"5242",5242,"2019-11-14 14:00:00","LW",8.19
"5243",5243,"2019-11-14 15:00:00","LW",8.19
"5244",5244,"2019-11-14 16:00:00","LW",8.19
"5245",5245,"2019-11-14 17:00:00","LW",8.19
"5246",5246,"2019-11-14 18:00:00","LW",8.19
"5247",5247,"2019-11-14 19:00:00","LW",8.19
"5248",5248,"2019-11-14 20:00:00","LW",8.19
"5249",5249,"2019-11-14 21:00:00","LW",8.19
"5250",5250,"2019-11-14 22:00:00","LW",8.19
"5251",5251,"2019-11-14 23:00:00","LW",8.19
"5252",5252,"2019-11-15 00:00:00","LW",8.44
"5253",5253,"2019-11-15 01:00:00","LW",8.44
"5254",5254,"2019-11-15 02:00:00","LW",8.44
"5255",5255,"2019-11-15 03:00:00","LW",8.44
"5256",5256,"2019-11-15 04:00:00","LW",8.44
"5257",5257,"2019-11-15 05:00:00","LW",8.44
"5258",5258,"2019-11-15 06:00:00","LW",8.44
"5259",5259,"2019-11-15 07:00:00","LW",8.44
"5260",5260,"2019-11-15 08:00:00","LW",8.44
"5261",5261,"2019-11-15 09:00:00","LW",8.44
"5262",5262,"2019-11-15 10:00:00","LW",8.44
"5263",5263,"2019-11-15 11:00:00","LW",8.44
"5264",5264,"2019-11-15 12:00:00","LW",8.44
"5265",5265,"2019-11-15 13:00:00","LW",8.44
"5266",5266,"2019-11-15 14:00:00","LW",8.44
"5267",5267,"2019-11-15 15:00:00","LW",8.44
"5268",5268,"2019-11-15 16:00:00","LW",8.44
"5269",5269,"2019-11-15 17:00:00","LW",8.44
"5270",5270,"2019-11-15 18:00:00","LW",8.44
"5271",5271,"2019-11-15 19:00:00","LW",8.44
"5272",5272,"2019-11-15 20:00:00","LW",8.44
"5273",5273,"2019-11-15 21:00:00","LW",8.44
"5274",5274,"2019-11-15 22:00:00","LW",8.44
"5275",5275,"2019-11-15 23:00:00","LW",8.44
"5276",5276,"2019-11-16 00:00:00","LW",8.78
"5277",5277,"2019-11-16 01:00:00","LW",8.78
"5278",5278,"2019-11-16 02:00:00","LW",8.78
"5279",5279,"2019-11-16 03:00:00","LW",8.78
"5280",5280,"2019-11-16 04:00:00","LW",8.78
"5281",5281,"2019-11-16 05:00:00","LW",8.78
"5282",5282,"2019-11-16 06:00:00","LW",8.78
"5283",5283,"2019-11-16 07:00:00","LW",8.78
"5284",5284,"2019-11-16 08:00:00","LW",8.78
"5285",5285,"2019-11-16 09:00:00","LW",8.78
"5286",5286,"2019-11-16 10:00:00","LW",8.78
"5287",5287,"2019-11-16 11:00:00","LW",8.78
"5288",5288,"2019-11-16 12:00:00","LW",8.78
"5289",5289,"2019-11-16 13:00:00","LW",8.78
"5290",5290,"2019-11-16 14:00:00","LW",8.78
"5291",5291,"2019-11-16 15:00:00","LW",8.78
"5292",5292,"2019-11-16 16:00:00","LW",8.78
"5293",5293,"2019-11-16 17:00:00","LW",8.78
"5294",5294,"2019-11-16 18:00:00","LW",8.78
"5295",5295,"2019-11-16 19:00:00","LW",8.78
"5296",5296,"2019-11-16 20:00:00","LW",8.78
"5297",5297,"2019-11-16 21:00:00","LW",8.78
"5298",5298,"2019-11-16 22:00:00","LW",8.78
"5299",5299,"2019-11-16 23:00:00","LW",8.78
"5300",5300,"2019-11-17 00:00:00","LW",8.57
"5301",5301,"2019-11-17 01:00:00","LW",8.57
"5302",5302,"2019-11-17 02:00:00","LW",8.57
"5303",5303,"2019-11-17 03:00:00","LW",8.57
"5304",5304,"2019-11-17 04:00:00","LW",8.57
"5305",5305,"2019-11-17 05:00:00","LW",8.57
"5306",5306,"2019-11-17 06:00:00","LW",8.57
"5307",5307,"2019-11-17 07:00:00","LW",8.57
"5308",5308,"2019-11-17 08:00:00","LW",8.57
"5309",5309,"2019-11-17 09:00:00","LW",8.57
"5310",5310,"2019-11-17 10:00:00","LW",8.57
"5311",5311,"2019-11-17 11:00:00","LW",8.57
"5312",5312,"2019-11-17 12:00:00","LW",8.57
"5313",5313,"2019-11-17 13:00:00","LW",8.57
"5314",5314,"2019-11-17 14:00:00","LW",8.57
